sale_price,city,state,latitude,longitude,year_built,type,lot_sqft,living_sqft,number_of_stories,number_of_baths,number_of_beds,number_of_garages,basement,central_air,central_heat,city_view,community_outdoor_space,community_security_features,fenced_yard,fireplace,floor_plan,hardwood_floors,new_roof,recreation_facilities,rental_property,shopping,view
95900.0,Montgomery,Alabama,32.391523,-86.193254,1971,single_family,10664,1200,1,2,3,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
375000.0,Montgomery,Alabama,32.341846,-86.277533,1940,single_family,30056,4483,2,4,4,2,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0
320000.0,Montgomery,Alabama,32.375242,-86.158352,2004,single_family,9583,2488,1,2,3,2,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
120000.0,Montgomery,Alabama,32.309924,-86.240711,1971,single_family,10019,1747,1,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
283000.0,Montgomery,Alabama,32.343306,-86.167468,1994,single_family,13747,2069,1,2,4,2,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0
284500.0,Montgomery,Alabama,32.341748,-86.167057,1994,single_family,15682,2124,1,2,4,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0
160000.0,Montgomery,Alabama,32.389676,-86.244298,1989,single_family,4792,1475,1,2,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
439900.0,Montgomery,Alabama,32.356445,-86.143059,2022,single_family,4356,3050,2,4,4,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
68250.0,Montgomery,Alabama,32.308274,-86.257496,1968,single_family,18731,2556,1,2,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
385000.0,Montgomery,Alabama,32.345345,-86.153421,1987,single_family,29621,3288,2,4,4,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
139900.0,Montgomery,Alabama,32.389227,-86.228626,1978,single_family,26136,1500,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
115000.0,Montgomery,Alabama,32.339396,-86.231634,1975,single_family,17280,2240,1,2,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
140267.0,Montgomery,Alabama,32.3413,-86.28926,1954,single_family,24394,2210,1,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
173000.0,Montgomery,Alabama,32.329261,-86.208689,2008,single_family,5227,1249,1,2,2,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
215000.0,Montgomery,Alabama,32.394089,-86.24356,1969,single_family,17424,1900,1,2,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
161000.0,Little Rock,Arkansas,34.727648,-92.342816,1954,single_family,7841,1280,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
359500.0,Little Rock,Arkansas,34.716767,-92.481808,2019,single_family,16988,2080,1,2,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
205000.0,Little Rock,Arkansas,34.66904,-92.434441,1998,single_family,10890,1830,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
162000.0,Little Rock,Arkansas,34.692718,-92.39731,1957,single_family,11761,1446,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1170000.0,Little Rock,Arkansas,34.747145,-92.473675,2018,single_family,139828,3928,3,5,4,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
225000.0,Little Rock,Arkansas,34.731995,-92.403051,1979,single_family,10019,1633,2,3,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
115000.0,Little Rock,Arkansas,34.732259,-92.331775,1955,single_family,6970,754,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
63000.0,Little Rock,Arkansas,34.741559,-92.315418,1940,single_family,11761,2184,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
135000.0,Little Rock,Arkansas,34.729525,-92.347334,1954,single_family,8712,1119,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000.0,Mabelvale,Arkansas,34.645979,-92.368536,2007,single_family,9583,1386,1,2,3,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
530000.0,Little Rock,Arkansas,34.768719,-92.343271,1939,single_family,7841,2300,2,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
159900.0,Little Rock,Arkansas,34.741524,-92.28592,1966,single_family,11326,1750,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
980000.0,Little Rock,Arkansas,34.770779,-92.33378,2016,single_family,6970,3724,2,4,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
259900.0,Little Rock,Arkansas,34.790459,-92.419368,1981,single_family,11326,1546,2,2,3,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
570000.0,Little Rock,Arkansas,34.757546,-92.317265,1927,single_family,5227,4596,3,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
417000.0,Little Rock,Arkansas,34.762832,-92.414595,1982,single_family,17860,2851,2,3,4,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
396500.0,Little Rock,Arkansas,34.804707,-92.490714,2000,single_family,8712,2340,2,3,4,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
150000.0,Little Rock,Arkansas,34.659456,-92.436121,1977,single_family,14581,2124,2,3,4,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
9000.0,Little Rock,Arkansas,34.67242,-92.335586,1969,single_family,9148,2054,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255000.0,Little Rock,Arkansas,34.798415,-92.402968,1970,single_family,16117,1497,2,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
63500.0,Little Rock,Arkansas,34.742189,-92.324525,1950,single_family,6970,840,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455000.0,Little Rock,Arkansas,34.800187,-92.457665,2006,single_family,9148,3084,1,2,3,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
222000.0,Little Rock,Arkansas,34.664575,-92.426583,2003,single_family,8276,1678,1,2,3,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
379000.0,Little Rock,Arkansas,34.761795,-92.325963,1922,single_family,6098,1651,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
190000.0,Little Rock,Arkansas,34.657293,-92.433815,1976,single_family,32557,2660,2,3,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
48500.0,Little Rock,Arkansas,34.716234,-92.364733,1970,single_family,6534,864,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
175000.0,Little Rock,Arkansas,34.749207,-92.400332,1961,single_family,9583,1681,2,2,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
103000.0,Little Rock,Arkansas,34.701833,-92.328484,1969,single_family,10454,1108,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236500.0,Little Rock,Arkansas,34.741377,-92.410482,1992,single_family,8712,1600,1,2,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
225000.0,Little Rock,Arkansas,34.755695,-92.379411,1969,single_family,8712,1700,1,2,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
100000.0,Little Rock,Arkansas,34.758465,-92.399841,1981,townhouse,4129,1054,2,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
325000.0,Little Rock,Arkansas,34.725859,-92.29413,1930,multi_family,8276,4344,2,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258000.0,Little Rock,Arkansas,34.789568,-92.409228,1978,single_family,14375,2457,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39900.0,Little Rock,Arkansas,34.729216,-92.285366,1920,single_family,6970,1428,2,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
75000.0,Little Rock,Arkansas,34.680246,-92.328324,1964,single_family,6534,999,1,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
615000.0,Little Rock,Arkansas,34.760516,-92.594155,2014,single_family,131987,3529,1,4,4,3,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
388000.0,Little Rock,Arkansas,34.759195,-92.438521,2006,single_family,10019,2569,2,3,4,2,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1
1150000.0,Little Rock,Arkansas,34.777397,-92.337833,2015,single_family,6098,3314,2,5,5,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
305000.0,Little Rock,Arkansas,34.779791,-92.344303,1943,single_family,7405,1384,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56000.0,Little Rock,Arkansas,34.70221,-92.329713,1966,single_family,8276,881,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75000.0,Little Rock,Arkansas,34.731835,-92.363116,1973,single_family,8712,1537,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148000.0,Alexander,Arkansas,34.627914,-92.41478,1989,single_family,9583,1092,1,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
445000.0,Tolleson,Arizona,33.417118,-112.249825,2011,single_family,5663,2147,1,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1206000.0,Phoenix,Arizona,33.851101,-112.103195,2003,single_family,12197,4408,2,5,5,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
415000.0,Phoenix,Arizona,33.622703,-112.110726,1973,single_family,9344,1994,1,2,3,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
200000.0,Phoenix,Arizona,33.493659,-112.025059,1982,apartment,677,655,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1900000.0,Phoenix,Arizona,33.459104,-112.031727,1949,multi_family,46035,6687,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
359900.0,Phoenix,Arizona,33.59395,-112.126512,1967,single_family,6810,1576,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
186000.0,Phoenix,Arizona,33.642135,-112.132929,1981,apartment,751,725,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
675000.0,Phoenix,Arizona,33.476385,-112.076725,1930,single_family,6521,1544,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1701500.0,Phoenix,Arizona,33.564398,-111.984534,1977,single_family,37462,2903,1,3,3,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
525000.0,Phoenix,Arizona,33.647109,-112.073259,1980,single_family,12197,2110,1,2,3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
385000.0,Phoenix,Arizona,33.614124,-112.139052,1973,single_family,8006,1215,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1038712.0,Phoenix,Arizona,33.51904,-112.036169,1955,single_family,11326,2700,1,3,4,2,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
690000.0,Phoenix,Arizona,33.368917,-112.035626,2005,single_family,8880,3135,2,4,4,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
498000.0,Phoenix,Arizona,33.298709,-111.993051,1993,single_family,5528,1350,1,2,3,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
500000.0,Phoenix,Arizona,33.298462,-112.052727,1993,single_family,4696,1650,1,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
340000.0,Glendale,Arizona,33.637633,-112.163053,1979,single_family,8018,1156,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
345000.0,Phoenix,Arizona,33.400369,-112.039956,1956,single_family,6887,1411,1,2,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
28000.0,Phoenix,Arizona,33.508244,-112.169899,1967,mobile,11601,768,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
1010000.0,Phoenix,Arizona,33.800987,-112.110306,2005,single_family,14375,4015,1,4,4,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
825000.0,Phoenix,Arizona,33.362254,-112.062212,2019,single_family,5751,3085,2,4,5,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
432000.0,Phoenix,Arizona,33.507399,-112.133513,1956,single_family,7410,2155,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745000.0,Phoenix,Arizona,33.573763,-112.02721,1986,single_family,7675,2800,1,3,3,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
700000.0,Phoenix,Arizona,33.607555,-112.025909,1961,single_family,17424,2202,1,3,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
436000.0,Phoenix,Arizona,33.486444,-112.001261,2000,townhouse,1065,1418,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
625600.0,Phoenix,Arizona,33.804177,-112.056055,1996,single_family,95832,2136,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827522.0,Phoenix,Arizona,33.477919,-112.081483,1943,single_family,8050,1793,1,2,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
255000.0,Phoenix,Arizona,33.305897,-112.012532,1996,apartment,1120,1019,2,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
120000.0,Phoenix,Arizona,33.64803,-112.040162,2004,mobile,9905,4353,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485000.0,Phoenix,Arizona,33.397853,-112.089102,1950,multi_family,44147,3008,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267000.0,Phoenix,Arizona,33.502731,-112.093068,1965,townhouse,1213,1120,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
180000.0,Phoenix,Arizona,33.457066,-112.127552,1948,single_family,7867,767,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448000.0,Phoenix,Arizona,33.357118,-112.066415,2011,single_family,8940,2176,1,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
540000.0,Phoenix,Arizona,33.661589,-112.018271,1989,single_family,13939,1506,1,2,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
271500.0,Cave Creek,Arizona,33.754808,-111.988745,1999,apartment,924,858,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
345000.0,Glendale,Arizona,33.645316,-112.144237,1979,single_family,9304,1564,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000.0,Phoenix,Arizona,33.554442,-112.060275,1958,single_family,9118,1481,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28000.0,Phoenix,Arizona,33.658249,-112.119675,1970,mobile,61059,1296,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
470000.0,Phoenix,Arizona,33.737975,-112.11173,2001,single_family,4499,1522,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
389900.0,Phoenix,Arizona,33.54247,-112.102481,1960,single_family,7148,1363,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1090000.0,Phoenix,Arizona,33.684822,-112.018356,2020,single_family,6000,3030,2,5,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
755000.0,Phoenix,Arizona,33.713491,-112.163046,2011,single_family,6528,3599,2,5,4,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
390000.0,Phoenix,Arizona,33.583486,-112.083975,1955,single_family,11761,1634,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349900.0,Phoenix,Arizona,33.399872,-112.036631,1957,single_family,7126,1154,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
200000.0,Phoenix,Arizona,33.40949,-112.075713,1936,single_family,9243,1513,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515000.0,Sacramento,California,38.44434,-121.431434,1990,single_family,5775,1899,2,3,4,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
460000.0,Sacramento,California,38.561661,-121.509268,2017,apartment,693,1116,2,3,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
472000.0,Sacramento,California,38.535847,-121.435039,1947,single_family,5227,1166,1,2,3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
513000.0,Sacramento,California,38.573093,-121.341967,1974,single_family,7266,1845,2,3,4,2,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1075000.0,Sacramento,California,38.563705,-121.455654,1927,single_family,4848,1727,2,2,3,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0
465000.0,Sacramento,California,38.461264,-121.360817,1989,single_family,4726,1284,1,2,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
313000.0,Antelope,California,38.720405,-121.381327,1990,single_family,5101,1044,1,2,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
357000.0,Sacramento,California,38.522389,-121.412552,1965,single_family,5602,1011,1,2,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
430000.0,Sacramento,California,38.678628,-121.528271,2021,apartment,13694,1502,2,3,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
315000.0,Sacramento,California,38.532485,-121.463289,1942,single_family,6534,1130,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
373000.0,Sacramento,California,38.528744,-121.422345,1952,single_family,4792,1018,1,1,3,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
415000.0,Sacramento,California,38.540491,-121.474532,1940,single_family,5227,1291,1,1,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
472000.0,Antelope,California,38.72136,-121.376493,1989,single_family,5663,1232,1,2,3,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
500100.0,Sacramento,California,38.562116,-121.321902,1979,single_family,6199,1578,1,2,4,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
903000.0,Sacramento,California,38.679524,-121.556243,2023,single_family,7200,3391,2,4,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
530000.0,Sacramento,California,38.563971,-121.386779,1968,single_family,8468,1593,1,2,4,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
785000.0,Sacramento,California,38.57697,-121.444811,1948,single_family,6199,1330,1,2,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
610000.0,Sacramento,California,38.639034,-121.515321,2019,single_family,3267,2148,2,3,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
575000.0,Sacramento,California,38.67568,-121.506371,2002,single_family,5775,2231,2,3,4,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
530000.0,Sacramento,California,38.555646,-121.429865,1950,single_family,4831,957,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
117777.0,Sacramento,California,38.486485,-121.400284,1979,mobile,28966,1152,0,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
595000.0,Sacramento,California,38.560518,-121.508924,1952,single_family,5663,1152,1,2,3,2,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
343000.0,Sacramento,California,38.564545,-121.510925,2019,apartment,820,626,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
375000.0,Sacramento,California,38.67408,-121.3568,1963,single_family,5663,1455,1,2,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
468000.0,Sacramento,California,38.624831,-121.50927,1985,single_family,6098,1433,1,2,3,2,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
490000.0,Sacramento,California,38.56141,-121.510374,2016,apartment,11796,1451,3,3,2,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
395000.0,Sacramento,California,38.478461,-121.483422,1960,single_family,8276,1092,1,2,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
599900.0,Sacramento,California,38.529308,-121.498085,2023,single_family,1947,1540,2,3,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
230000.0,Sacramento,California,38.624874,-121.402603,1986,apartment,2326,810,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
775000.0,Sacramento,California,38.570348,-121.401279,1975,multi_family,8712,2347,1,4,5,3,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
355000.0,Sacramento,California,38.541243,-121.352781,1978,single_family,6399,1378,1,2,4,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
245000.0,Sacramento,California,38.578418,-121.407815,1976,apartment,2444,755,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
454000.0,Sacramento,California,38.560404,-121.372315,1972,single_family,7266,1139,1,2,4,2,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
445000.0,Sacramento,California,38.646019,-121.442292,1989,single_family,6098,1209,1,2,3,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
412000.0,Antelope,California,38.719556,-121.37799,1989,single_family,5767,1235,1,2,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
800000.0,Sacramento,California,38.571904,-121.448083,1950,single_family,7200,1984,2,1,2,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
495000.0,Sacramento,California,38.564546,-121.319778,1964,multi_family,11678,1764,1,2,4,2,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
562000.0,Sacramento,California,38.53333,-121.420913,1953,single_family,7405,1516,1,2,3,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
527000.0,Sacramento,California,38.680729,-121.510704,2004,single_family,5776,1815,1,2,2,2,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
900000.0,Sacramento,California,38.665285,-121.544046,2002,single_family,7623,4097,2,3,5,3,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0
505000.0,Sacramento,California,38.548089,-121.350409,1978,single_family,8799,1579,1,2,4,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
392000.0,Sacramento,California,38.702781,-121.348217,1985,single_family,4953,1131,1,2,3,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
122000.0,Elk Grove,California,38.449059,-121.408951,1998,mobile,25877,891,0,2,3,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
527500.0,Sacramento,California,38.566709,-121.416293,1972,single_family,2178,1072,1,1,2,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
689000.0,Sacramento,California,38.550484,-121.457285,1950,single_family,5998,1781,2,2,4,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
469000.0,Sacramento,California,38.616883,-121.495385,1979,single_family,6425,1519,1,2,4,2,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
