sale_price,list_price,price_reduced_amount,status,address,city,postal_code,state,state_code,latitude,longitude,year_built,sub_type,type,lot_sqft,living_sqft,number_of_stories,number_of_baths,number_of_beds,number_of_garages,basement,big_lot,central_air,central_heat,city_view,community_outdoor_space,community_security_features,dining_room,dishwasher,family_room,fenced_yard,fireplace,floor_plan,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,new_roof,recreation_facilities,rental_property,shopping,single_story,two_or_more_stories,view,washer_dryer
180000.0,180000.0,,sold,205 Brookfield Heights Rd,Columbia,29223,South Carolina,SC,34.058425,-80.930801,2000.0,,single_family,7405.0,1066.0,1.0,2.0,3.0,,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345000.0,350000.0,,sold,9 Wiltown Ct,Columbia,29212,South Carolina,SC,34.129633,-81.150596,2006.0,,single_family,9583.0,2233.0,1.0,2.0,3.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
53325.0,5000.0,,sold,217 Aster Cir,Columbia,29201,South Carolina,SC,33.962714,-80.997421,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58075.0,5000.0,,sold,4036 Winter Park Dr,Columbia,29209,South Carolina,SC,33.939216,-80.973324,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64975.0,5000.0,,sold,417 Lincolnshire North Dr,Columbia,29203,South Carolina,SC,34.094055,-81.034645,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,305000.0,,sold,6924 Marlowe Ln,Columbia,29209,South Carolina,SC,33.964782,-80.962473,1959.0,,single_family,,2023.0,,2.0,3.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
335000.0,375000.0,,sold,258 Alelia Ln,Columbia,29229,South Carolina,SC,34.154395,-80.875207,2006.0,,single_family,19166.0,3098.0,,3.0,6.0,2.0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
450000.0,450000.0,,sold,100 Lochweed Dr,Columbia,29212,South Carolina,SC,34.083103,-81.222269,1999.0,,single_family,31363.0,2638.0,,4.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
263626.0,275000.0,,sold,131 Sundew Dr,Elgin,29045,South Carolina,SC,34.141238,-80.834563,2020.0,,single_family,7405.0,1878.0,,2.0,3.0,2.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
185000.0,185000.0,,sold,8 Warly Ct,Columbia,29229,South Carolina,SC,34.147233,-80.923572,1991.0,,single_family,10890.0,1444.0,2.0,3.0,4.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
240000.0,240000.0,,sold,913 Hancock St,Columbia,29205,South Carolina,SC,33.978532,-80.988485,1993.0,,single_family,10019.0,1369.0,,3.0,3.0,,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
255000.0,264500.0,,sold,907 Howard St,Columbia,29205,South Carolina,SC,33.980161,-81.004175,1960.0,,single_family,,1050.0,,2.0,3.0,,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
165000.0,165000.0,,sold,705 Maple St,Columbia,29205,South Carolina,SC,33.999073,-81.003883,1930.0,townhouse,condo_townhome_rowhome_coop,,556.0,,1.0,1.0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
265000.0,265000.0,,sold,1008 Haven Dr,Columbia,29209,South Carolina,SC,33.974838,-80.945405,1961.0,,single_family,23522.0,1584.0,,2.0,3.0,,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
150000.0,155000.0,10000.0,sold,1120 Darlington St,Columbia,29201,South Carolina,SC,34.025423,-81.052145,1930.0,,single_family,10890.0,1149.0,1.0,1.0,3.0,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
54167.0,5000.0,,sold,412 Lincolnshire North Dr,Columbia,29203,South Carolina,SC,34.094311,-81.034111,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000.0,148000.0,,sold,1450 Winyah Dr,Columbia,29203,South Carolina,SC,34.062559,-81.056734,1940.0,,single_family,20038.0,1070.0,,1.0,2.0,,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
260000.0,260000.0,,sold,113 Tryon St,Columbia,29201,South Carolina,SC,33.983242,-81.039568,2007.0,,single_family,43560.0,1504.0,2.0,3.0,3.0,,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
85000.0,89900.0,10000.0,sold,140 Whitaker Rd,Columbia,29223,South Carolina,SC,34.136235,-80.911951,1993.0,,mobile,76666.0,,1.0,2.0,2.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
295000.0,285000.0,,sold,320 Brookshire Dr,Columbia,29210,South Carolina,SC,34.052666,-81.143376,1974.0,,single_family,16988.0,2370.0,,3.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220000.0,249900.0,,sold,9124 Wilson Blvd,Columbia,29203,South Carolina,SC,34.120129,-80.992505,,,single_family,213444.0,,1.0,1.0,3.0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
331000.0,339000.0,,sold,116 Cheshire Dr,Columbia,29210,South Carolina,SC,34.051637,-81.146829,1992.0,,single_family,16117.0,2244.0,2.0,,4.0,2.0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
53591.0,5000.0,,sold,1800 Isabel St,Columbia,29203,South Carolina,SC,34.041009,-81.023992,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86500.0,85000.0,,sold,6712 Gavilan Ave,Columbia,29203,South Carolina,SC,34.068727,-80.990024,1969.0,,single_family,9583.0,1053.0,1.0,1.0,3.0,,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
227500.0,235000.0,,sold,1415 Ardennes Dr,Elgin,29045,South Carolina,SC,34.110015,-80.828435,2021.0,,single_family,5227.0,1342.0,,2.0,2.0,1.0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
227000.0,235000.0,5000.0,sold,102 Oak Manor Dr,Columbia,29229,South Carolina,SC,34.143723,-80.893457,1994.0,,single_family,9583.0,1612.0,2.0,2.0,4.0,2.0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
270000.0,285000.0,,sold,126 Chase Dr,Columbia,29172,South Carolina,SC,33.893805,-81.101836,2001.0,,single_family,29185.0,1670.0,,2.0,4.0,2.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
57054.0,5000.0,,sold,2709 Magnolia St,Columbia,29204,South Carolina,SC,34.021505,-81.010152,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,309900.0,,sold,125 Calming Creek Way,Elgin,29045,South Carolina,SC,34.136376,-80.83151,2021.0,,single_family,8276.0,1748.0,,3.0,3.0,,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51860.0,5000.0,,sold,1320 Piney Grove Rd Apt 9A,Columbia,29210,South Carolina,SC,34.069706,-81.121758,,townhouse,townhomes,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,374900.0,,sold,1628 Bristol Dr,Columbia,29204,South Carolina,SC,34.017553,-80.9967,1954.0,,single_family,10498.0,2150.0,2.0,3.0,4.0,2.0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
180000.0,180000.0,,sold,205 Brookfield Heights Rd,Columbia,29223,South Carolina,SC,34.058425,-80.930801,2000.0,,single_family,7405.0,1066.0,1.0,2.0,3.0,,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345000.0,350000.0,,sold,9 Wiltown Ct,Columbia,29212,South Carolina,SC,34.129633,-81.150596,2006.0,,single_family,9583.0,2233.0,1.0,2.0,3.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
53325.0,5000.0,,sold,217 Aster Cir,Columbia,29201,South Carolina,SC,33.962714,-80.997421,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58075.0,5000.0,,sold,4036 Winter Park Dr,Columbia,29209,South Carolina,SC,33.939216,-80.973324,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64975.0,5000.0,,sold,417 Lincolnshire North Dr,Columbia,29203,South Carolina,SC,34.094055,-81.034645,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,305000.0,,sold,6924 Marlowe Ln,Columbia,29209,South Carolina,SC,33.964782,-80.962473,1959.0,,single_family,,2023.0,,2.0,3.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
335000.0,375000.0,,sold,258 Alelia Ln,Columbia,29229,South Carolina,SC,34.154395,-80.875207,2006.0,,single_family,19166.0,3098.0,,3.0,6.0,2.0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
450000.0,450000.0,,sold,100 Lochweed Dr,Columbia,29212,South Carolina,SC,34.083103,-81.222269,1999.0,,single_family,31363.0,2638.0,,4.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
263626.0,275000.0,,sold,131 Sundew Dr,Elgin,29045,South Carolina,SC,34.141238,-80.834563,2020.0,,single_family,7405.0,1878.0,,2.0,3.0,2.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
185000.0,185000.0,,sold,8 Warly Ct,Columbia,29229,South Carolina,SC,34.147233,-80.923572,1991.0,,single_family,10890.0,1444.0,2.0,3.0,4.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
240000.0,240000.0,,sold,913 Hancock St,Columbia,29205,South Carolina,SC,33.978532,-80.988485,1993.0,,single_family,10019.0,1369.0,,3.0,3.0,,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
255000.0,264500.0,,sold,907 Howard St,Columbia,29205,South Carolina,SC,33.980161,-81.004175,1960.0,,single_family,,1050.0,,2.0,3.0,,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
165000.0,165000.0,,sold,705 Maple St,Columbia,29205,South Carolina,SC,33.999073,-81.003883,1930.0,townhouse,condo_townhome_rowhome_coop,,556.0,,1.0,1.0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
265000.0,265000.0,,sold,1008 Haven Dr,Columbia,29209,South Carolina,SC,33.974838,-80.945405,1961.0,,single_family,23522.0,1584.0,,2.0,3.0,,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
54167.0,5000.0,,sold,412 Lincolnshire North Dr,Columbia,29203,South Carolina,SC,34.094311,-81.034111,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000.0,148000.0,,sold,1450 Winyah Dr,Columbia,29203,South Carolina,SC,34.062559,-81.056734,1940.0,,single_family,20038.0,1070.0,,1.0,2.0,,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
260000.0,260000.0,,sold,113 Tryon St,Columbia,29201,South Carolina,SC,33.983242,-81.039568,2007.0,,single_family,43560.0,1504.0,2.0,3.0,3.0,,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
85000.0,89900.0,10000.0,sold,140 Whitaker Rd,Columbia,29223,South Carolina,SC,34.136235,-80.911951,1993.0,,mobile,76666.0,,1.0,2.0,2.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
295000.0,285000.0,,sold,320 Brookshire Dr,Columbia,29210,South Carolina,SC,34.052666,-81.143376,1974.0,,single_family,16988.0,2370.0,,3.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220000.0,249900.0,,sold,9124 Wilson Blvd,Columbia,29203,South Carolina,SC,34.120129,-80.992505,,,single_family,213444.0,,1.0,1.0,3.0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
331000.0,339000.0,,sold,116 Cheshire Dr,Columbia,29210,South Carolina,SC,34.051637,-81.146829,1992.0,,single_family,16117.0,2244.0,2.0,,4.0,2.0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
53591.0,5000.0,,sold,1800 Isabel St,Columbia,29203,South Carolina,SC,34.041009,-81.023992,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86500.0,85000.0,,sold,6712 Gavilan Ave,Columbia,29203,South Carolina,SC,34.068727,-80.990024,1969.0,,single_family,9583.0,1053.0,1.0,1.0,3.0,,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
227500.0,235000.0,,sold,1415 Ardennes Dr,Elgin,29045,South Carolina,SC,34.110015,-80.828435,2021.0,,single_family,5227.0,1342.0,,2.0,2.0,1.0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
227000.0,235000.0,5000.0,sold,102 Oak Manor Dr,Columbia,29229,South Carolina,SC,34.143723,-80.893457,1994.0,,single_family,9583.0,1612.0,2.0,2.0,4.0,2.0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
270000.0,285000.0,,sold,126 Chase Dr,Columbia,29172,South Carolina,SC,33.893805,-81.101836,2001.0,,single_family,29185.0,1670.0,,2.0,4.0,2.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
57054.0,5000.0,,sold,2709 Magnolia St,Columbia,29204,South Carolina,SC,34.021505,-81.010152,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,309900.0,,sold,125 Calming Creek Way,Elgin,29045,South Carolina,SC,34.136376,-80.83151,2021.0,,single_family,8276.0,1748.0,,3.0,3.0,,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51860.0,5000.0,,sold,1320 Piney Grove Rd Apt 9A,Columbia,29210,South Carolina,SC,34.069706,-81.121758,,townhouse,townhomes,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,374900.0,,sold,1628 Bristol Dr,Columbia,29204,South Carolina,SC,34.017553,-80.9967,1954.0,,single_family,10498.0,2150.0,2.0,3.0,4.0,2.0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
180000.0,180000.0,,sold,205 Brookfield Heights Rd,Columbia,29223,South Carolina,SC,34.058425,-80.930801,2000.0,,single_family,7405.0,1066.0,1.0,2.0,3.0,,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345000.0,350000.0,,sold,9 Wiltown Ct,Columbia,29212,South Carolina,SC,34.129633,-81.150596,2006.0,,single_family,9583.0,2233.0,1.0,2.0,3.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
53325.0,5000.0,,sold,217 Aster Cir,Columbia,29201,South Carolina,SC,33.962714,-80.997421,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58075.0,5000.0,,sold,4036 Winter Park Dr,Columbia,29209,South Carolina,SC,33.939216,-80.973324,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64975.0,5000.0,,sold,417 Lincolnshire North Dr,Columbia,29203,South Carolina,SC,34.094055,-81.034645,,,single_family,,,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,305000.0,,sold,6924 Marlowe Ln,Columbia,29209,South Carolina,SC,33.964782,-80.962473,1959.0,,single_family,,2023.0,,2.0,3.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
335000.0,375000.0,,sold,258 Alelia Ln,Columbia,29229,South Carolina,SC,34.154395,-80.875207,2006.0,,single_family,19166.0,3098.0,,3.0,6.0,2.0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
450000.0,450000.0,,sold,100 Lochweed Dr,Columbia,29212,South Carolina,SC,34.083103,-81.222269,1999.0,,single_family,31363.0,2638.0,,4.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
263626.0,275000.0,,sold,131 Sundew Dr,Elgin,29045,South Carolina,SC,34.141238,-80.834563,2020.0,,single_family,7405.0,1878.0,,2.0,3.0,2.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
185000.0,185000.0,,sold,8 Warly Ct,Columbia,29229,South Carolina,SC,34.147233,-80.923572,1991.0,,single_family,10890.0,1444.0,2.0,3.0,4.0,,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
240000.0,240000.0,,sold,913 Hancock St,Columbia,29205,South Carolina,SC,33.978532,-80.988485,1993.0,,single_family,10019.0,1369.0,,3.0,3.0,,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
255000.0,264500.0,,sold,907 Howard St,Columbia,29205,South Carolina,SC,33.980161,-81.004175,1960.0,,single_family,,1050.0,,2.0,3.0,,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
165000.0,165000.0,,sold,705 Maple St,Columbia,29205,South Carolina,SC,33.999073,-81.003883,1930.0,townhouse,condo_townhome_rowhome_coop,,556.0,,1.0,1.0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
265000.0,265000.0,,sold,1008 Haven Dr,Columbia,29209,South Carolina,SC,33.974838,-80.945405,1961.0,,single_family,23522.0,1584.0,,2.0,3.0,,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
520000.0,538000.0,10000.0,sold,6000 Hagars Grove Pass,Hermitage,37076,Tennessee,TN,36.157823,-86.576828,2006.0,,single_family,12197.0,2731.0,,2.0,3.0,2.0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0
294000.0,290000.0,,sold,624 Hadley Village Blvd,Old Hickory,37138,Tennessee,TN,36.260422,-86.657802,2021.0,,single_family,871.0,1280.0,,3.0,2.0,,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
360000.0,394900.0,2600.0,sold,2792 Waters View Dr,Nashville,37217,Tennessee,TN,36.086417,-86.623412,1967.0,,single_family,12480.0,2034.0,2.0,2.0,4.0,,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
400000.0,425000.0,20900.0,sold,808 Morningwood Pl,Antioch,37013,Tennessee,TN,36.008858,-86.62762,2003.0,,single_family,9583.0,2066.0,1.0,2.0,3.0,,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
710000.0,,,sold,2122B 12th Ave N,Nashville,37208,Tennessee,TN,,,,,single_family,,,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035800.0,,,sold,6412B Premier Dr # A,Nashville,37209,Tennessee,TN,,,1961.0,,single_family,,1350.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075000.0,1200000.0,,sold,901 Strouse Ave,Nashville,37206,Tennessee,TN,36.195137,-86.750099,1964.0,,single_family,82764.0,5016.0,2.0,4.0,0.0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
534900.0,,,sold,303 31st Ave N Apt 206,Nashville,37203,Tennessee,TN,36.146606,-86.816841,,,condo,,,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041750.0,,,sold,4395 Maxwell Rd,Antioch,37013,Tennessee,TN,36.036389,-86.567694,1990.0,,single_family,284011.0,4012.0,2.0,4.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000.0,,,sold,303 Ashlawn Ct,Nashville,37215,Tennessee,TN,36.09244,-86.817724,1986.0,,condo,1463.0,1343.0,1.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,,,sold,1900 Russell St,Nashville,37206,Tennessee,TN,36.173624,-86.736746,1946.0,,single_family,9583.0,744.0,1.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000.0,,,sold,8956 Old Charlotte Pike,Pegram,37143,Tennessee,TN,36.107413,-87.021089,1983.0,,single_family,130680.0,1633.0,1.0,2.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000.0,,,sold,121 Clydelan Ct,Nashville,37205,Tennessee,TN,36.087115,-86.8706,1950.0,,single_family,16988.0,2499.0,1.0,2.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465000.0,,,sold,770 Harpeth Trace Dr,Nashville,37221,Tennessee,TN,36.075916,-86.894914,1985.0,,condo,1572.0,1436.0,1.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000.0,,,sold,6000 Marrowbone Lake Rd,Joelton,37080,Tennessee,TN,36.288843,-86.918623,,,mobile,86249.0,,1.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458250.0,,,sold,4421 Maxwell Rd,Antioch,37013,Tennessee,TN,36.037348,-86.566973,1973.0,,single_family,417305.0,4428.0,1.0,3.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850000.0,,,sold,910 Cadillac Ave,Nashville,37204,Tennessee,TN,36.090894,-86.785645,2017.0,,single_family,29621.0,5519.0,1.0,5.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000.0,,,sold,1913 Liberty Sq,Nashville,37215,Tennessee,TN,36.099343,-86.811048,1991.0,,single_family,6534.0,2080.0,2.0,2.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294000.0,290000.0,,sold,624 Hadley Village Blvd,Old Hickory,37138,Tennessee,TN,36.260422,-86.657802,2021.0,,single_family,871.0,1280.0,,3.0,2.0,,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
360000.0,394900.0,2600.0,sold,2792 Waters View Dr,Nashville,37217,Tennessee,TN,36.086417,-86.623412,1967.0,,single_family,12480.0,2034.0,2.0,2.0,4.0,,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
400000.0,425000.0,20900.0,sold,808 Morningwood Pl,Antioch,37013,Tennessee,TN,36.008858,-86.62762,2003.0,,single_family,9583.0,2066.0,1.0,2.0,3.0,,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
710000.0,,,sold,2122B 12th Ave N,Nashville,37208,Tennessee,TN,,,,,single_family,,,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035800.0,,,sold,6412B Premier Dr # A,Nashville,37209,Tennessee,TN,,,1961.0,,single_family,,1350.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075000.0,1200000.0,,sold,901 Strouse Ave,Nashville,37206,Tennessee,TN,36.195137,-86.750099,1964.0,,single_family,82764.0,5016.0,2.0,4.0,0.0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
534900.0,,,sold,303 31st Ave N Apt 206,Nashville,37203,Tennessee,TN,36.146606,-86.816841,,,condo,,,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041750.0,,,sold,4395 Maxwell Rd,Antioch,37013,Tennessee,TN,36.036389,-86.567694,1990.0,,single_family,284011.0,4012.0,2.0,4.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000.0,,,sold,303 Ashlawn Ct,Nashville,37215,Tennessee,TN,36.09244,-86.817724,1986.0,,condo,1463.0,1343.0,1.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,,,sold,1900 Russell St,Nashville,37206,Tennessee,TN,36.173624,-86.736746,1946.0,,single_family,9583.0,744.0,1.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
